Training Metrics Log
==================================================
Epoch: MAE, MSE, Loss
Epoch  44: MAE=  91.4, MSE= 139.3, Loss=0.00003017
Epoch  45: MAE=  96.7, MSE= 153.3, Loss=0.00002971
Epoch  46: MAE=  87.1, MSE= 135.8, Loss=0.00003013
Epoch  47: MAE= 111.3, MSE= 172.3, Loss=0.00002856
Epoch  48: MAE=  90.8, MSE= 137.9, Loss=0.00003006
Epoch  49: MAE=  90.0, MSE= 140.9, Loss=0.00003041
Epoch  50: MAE=  89.9, MSE= 134.8, Loss=0.00003066
Epoch  51: MAE=  84.5, MSE= 131.5, Loss=0.00003114
Epoch  52: MAE=  97.1, MSE= 145.6, Loss=0.00003121
Epoch  53: MAE=  89.1, MSE= 135.3, Loss=0.00003131
Epoch  54: MAE=  93.0, MSE= 139.2, Loss=0.00003107
Epoch  55: MAE=  83.4, MSE= 133.6, Loss=0.00003169
Epoch  56: MAE=  93.7, MSE= 146.0, Loss=0.00003171
Epoch  57: MAE=  86.0, MSE= 127.4, Loss=0.00003304
Epoch  58: MAE= 118.4, MSE= 160.9, Loss=0.00003397
Epoch  59: MAE=  85.7, MSE= 129.6, Loss=0.00003242
Epoch  60: MAE=  91.2, MSE= 149.1, Loss=0.00003047
Epoch  61: MAE=  97.7, MSE= 155.6, Loss=0.00003219
Epoch  62: MAE=  85.5, MSE= 137.6, Loss=0.00003177
Epoch  63: MAE=  83.0, MSE= 128.4, Loss=0.00003351
Epoch  64: MAE=  86.2, MSE= 139.9, Loss=0.00003238
Epoch  65: MAE=  92.2, MSE= 135.1, Loss=0.00003486
Epoch  66: MAE=  84.4, MSE= 135.4, Loss=0.00003543
Epoch  67: MAE=  92.5, MSE= 148.5, Loss=0.00003334
Epoch  68: MAE=  93.0, MSE= 133.8, Loss=0.00003505
Epoch  69: MAE= 127.1, MSE= 164.2, Loss=0.00003447
Epoch  70: MAE=  85.5, MSE= 138.1, Loss=0.00003421
Epoch  71: MAE=  81.7, MSE= 124.7, Loss=0.00003550
Epoch  72: MAE=  89.6, MSE= 131.2, Loss=0.00003598
Epoch  73: MAE=  84.8, MSE= 129.3, Loss=0.00003364
Epoch  74: MAE=  88.7, MSE= 130.4, Loss=0.00003800
Epoch  75: MAE= 108.5, MSE= 152.8, Loss=0.00003680
Epoch  76: MAE=  87.8, MSE= 131.7, Loss=0.00003540
Epoch  77: MAE=  83.7, MSE= 123.7, Loss=0.00003943
Epoch  78: MAE= 107.8, MSE= 157.1, Loss=0.00003819
Epoch  79: MAE=  93.4, MSE= 155.3, Loss=0.00003602
Epoch  80: MAE= 124.3, MSE= 187.1, Loss=0.00003417
Epoch  81: MAE=  78.8, MSE= 130.1, Loss=0.00003676
Epoch  82: MAE=  81.8, MSE= 135.3, Loss=0.00003545
Epoch  83: MAE=  80.0, MSE= 123.9, Loss=0.00003840
Epoch  84: MAE=  95.1, MSE= 148.3, Loss=0.00003677
Epoch  85: MAE=  96.9, MSE= 140.1, Loss=0.00003462
Epoch  86: MAE=  79.4, MSE= 129.4, Loss=0.00003657
Epoch  87: MAE=  77.7, MSE= 120.9, Loss=0.00003755
Epoch  88: MAE=  76.5, MSE= 122.4, Loss=0.00003771
Epoch  89: MAE=  84.0, MSE= 124.5, Loss=0.00003925
Epoch  90: MAE=  75.8, MSE= 121.7, Loss=0.00003530
Epoch  91: MAE=  79.8, MSE= 128.0, Loss=0.00003709
Epoch  92: MAE=  80.5, MSE= 120.9, Loss=0.00003763
Epoch  93: MAE=  84.3, MSE= 125.2, Loss=0.00003778
Epoch  94: MAE= 103.7, MSE= 151.8, Loss=0.00003965
Epoch  95: MAE=  75.8, MSE= 118.0, Loss=0.00003757
Epoch  96: MAE=  81.0, MSE= 133.9, Loss=0.00003876
Epoch  97: MAE=  75.2, MSE= 120.3, Loss=0.00003890
Epoch  98: MAE=  76.9, MSE= 119.4, Loss=0.00004178
Epoch  99: MAE=  77.6, MSE= 125.8, Loss=0.00004011
Epoch 100: MAE=  89.2, MSE= 145.7, Loss=0.00003965
Epoch 101: MAE=  80.0, MSE= 121.3, Loss=0.00004074
Epoch 102: MAE=  74.1, MSE= 122.0, Loss=0.00004053
Epoch 103: MAE=  74.4, MSE= 120.4, Loss=0.00003913
Epoch 104: MAE= 109.8, MSE= 149.8, Loss=0.00003804
Epoch 105: MAE=  78.2, MSE= 123.7, Loss=0.00004091
Epoch 106: MAE=  84.8, MSE= 124.4, Loss=0.00004323
Epoch 107: MAE=  74.4, MSE= 121.7, Loss=0.00003979
Epoch 108: MAE=  87.0, MSE= 127.5, Loss=0.00004409
Epoch 109: MAE=  75.9, MSE= 122.6, Loss=0.00004045
Epoch 110: MAE=  75.7, MSE= 117.9, Loss=0.00004185
Epoch 111: MAE=  78.3, MSE= 119.4, Loss=0.00004275
Epoch 112: MAE=  77.2, MSE= 116.5, Loss=0.00004360
Epoch 113: MAE=  74.2, MSE= 120.0, Loss=0.00004083
Epoch 114: MAE=  75.0, MSE= 119.9, Loss=0.00004274
Epoch 115: MAE=  76.3, MSE= 119.9, Loss=0.00004493
Epoch 116: MAE=  94.6, MSE= 138.1, Loss=0.00004583
Epoch 117: MAE=  90.3, MSE= 133.5, Loss=0.00004381
Epoch 118: MAE=  77.4, MSE= 117.6, Loss=0.00004386
Epoch 119: MAE=  71.7, MSE= 113.6, Loss=0.00004295
Epoch 120: MAE=  88.1, MSE= 144.4, Loss=0.00004154
Epoch 121: MAE= 124.8, MSE= 177.9, Loss=0.00003857
Epoch 122: MAE=  93.3, MSE= 134.7, Loss=0.00004481
Epoch 123: MAE=  76.0, MSE= 117.7, Loss=0.00004015
Epoch 124: MAE=  76.7, MSE= 118.1, Loss=0.00004564
Epoch 125: MAE=  73.2, MSE= 117.7, Loss=0.00004436
Epoch 126: MAE=  72.9, MSE= 119.2, Loss=0.00004482
Epoch 127: MAE=  84.2, MSE= 124.9, Loss=0.00004781
Epoch 128: MAE=  85.6, MSE= 129.6, Loss=0.00004656
Epoch 129: MAE= 178.5, MSE= 235.8, Loss=0.00004786
Epoch 130: MAE=  90.5, MSE= 134.3, Loss=0.00004907
Epoch 131: MAE=  82.4, MSE= 124.5, Loss=0.00004708
Epoch 132: MAE=  72.9, MSE= 117.7, Loss=0.00004468
Epoch 133: MAE=  73.1, MSE= 117.2, Loss=0.00004654
Epoch 134: MAE=  73.4, MSE= 118.4, Loss=0.00004728
Epoch 135: MAE=  81.0, MSE= 120.1, Loss=0.00004732
Epoch 136: MAE=  72.7, MSE= 118.2, Loss=0.00004686
Epoch 137: MAE=  73.7, MSE= 115.5, Loss=0.00004846
Epoch 138: MAE=  72.2, MSE= 115.2, Loss=0.00004755
Epoch 139: MAE=  74.2, MSE= 115.8, Loss=0.00004944
